ID,price,numPhotos,floor,size,exterior,rooms,bathrooms,hasVideo,status,hasLift,priceByArea,hasPlan,has3DTour,has360,topPlus,suggestedTexts_subtitle,barrio_Chueca-Justicia,barrio_Huertas-Cortes,barrio_Lavapiés-Embajadores,barrio_Malasaña-Universidad,barrio_Palacio,barrio_Sol,tipo_flat,tipo_studio,tipo_penthouse,tipo_duplex
107077189,1100000.0,7,1.0,105.0,1,3,2,0,0,1,10476.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
104361806,273200.0,1,0.0,69.0,0,3,2,0,1,0,3959.0,0,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107531644,1650000.0,14,3.0,112.0,1,2,2,0,0,1,14732.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
106702646,2990000.0,10,3.0,250.0,1,3,3,0,1,1,11960.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107286525,900000.0,11,3.0,93.0,0,2,2,1,1,1,9677.0,0,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106248719,500000.0,7,4.0,60.0,1,2,1,1,1,0,8333.0,0,0,0,0,"Sol, Madrid",0,0,0,0,0,1,0,0,1,0
107344070,825000.0,4,5.0,140.0,1,3,2,0,1,1,5893.0,0,0,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
105024469,79900.0,3,0.0,26.0,0,2,1,0,1,0,3073.0,0,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
104607091,5780000.0,1,2.0,370.0,1,6,6,0,1,1,15622.0,0,0,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
106656561,148000.0,1,0.0,44.0,0,2,1,0,1,0,3364.0,0,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
106657042,340000.0,1,0.0,80.0,0,1,1,0,1,0,4250.0,0,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
105698822,460000.0,2,0.0,91.0,0,3,2,0,1,0,5055.0,0,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106421553,876000.0,2,0.0,96.0,1,2,2,0,1,1,9125.0,0,0,0,0,"Sol, Madrid",0,0,0,0,0,1,0,0,0,1
107459207,335000.0,12,3.0,35.0,1,0,1,0,1,1,9571.0,0,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,0,1,0,0
105635470,710000.0,1,0.0,132.0,0,1,1,0,1,0,5379.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
105166764,715000.0,13,4.0,123.0,1,3,2,0,1,1,5813.0,0,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
106421552,2100000.0,2,3.0,90.0,1,4,2,0,1,1,23333.0,0,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107366082,295000.0,12,1.0,42.0,0,1,1,0,1,0,7024.0,0,0,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
107245972,280000.0,5,2.0,32.0,0,1,1,0,1,0,8750.0,0,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
105861719,1250000.0,20,2.0,125.0,0,2,2,0,1,1,10000.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
106962320,725000.0,9,5.0,97.0,1,3,2,0,1,0,7474.0,0,0,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
105782692,270000.0,9,2.0,55.0,0,3,1,0,1,0,4909.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
93508651,248000.0,7,2.0,40.0,0,1,1,0,1,1,6200.0,0,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107491052,1079000.0,11,2.0,116.0,1,3,3,0,1,1,9302.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
105183247,859000.0,15,4.0,115.0,1,3,3,0,1,1,7470.0,0,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107490086,1119000.0,11,2.0,136.0,1,3,3,0,1,0,8228.0,0,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
106906271,1300000.0,1,4.0,190.0,1,8,8,0,1,1,6842.0,0,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107108871,720000.0,11,3.0,115.0,1,2,1,0,1,1,6261.0,0,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
103466966,2500000.0,6,1.0,250.0,1,3,5,0,1,1,10000.0,0,0,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
107333545,450000.0,12,7.0,50.0,1,1,1,1,1,1,9000.0,0,0,0,0,"Sol, Madrid",0,0,0,0,0,1,0,0,1,0
104646883,595000.0,5,3.0,70.0,1,2,2,0,1,1,8500.0,0,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
105225642,650000.0,11,1.0,112.0,1,4,2,0,0,1,5804.0,0,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107176998,460000.0,1,3.0,91.0,1,1,1,0,0,0,5055.0,0,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107216676,3500000.0,8,4.0,240.0,1,4,4,0,1,1,14583.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107088222,620000.0,4,2.0,65.0,0,1,1,0,1,1,9538.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
100482875,899000.0,10,3.0,102.0,1,3,3,0,1,0,8814.0,0,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
106167588,1750000.0,5,2.0,237.0,1,6,6,0,0,1,7384.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107191246,550000.0,1,4.0,81.0,0,1,1,0,1,1,6790.0,0,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,0,0,0,1
107247954,630000.0,1,1.0,90.0,0,3,2,0,1,0,7000.0,0,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
103106244,160000.0,2,0.0,35.0,0,3,1,0,1,0,4571.0,0,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107126513,3800000.0,1,3.0,470.0,1,15,15,0,1,1,8085.0,0,0,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
106080903,2350000.0,4,5.0,255.0,1,3,4,0,1,1,9216.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
106978631,1750000.0,5,3.0,130.0,1,2,2,0,1,1,13462.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107485732,1520000.0,0,3.0,130.0,1,3,2,0,1,1,11692.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,0,0,0,1
106867233,1500000.0,1,3.0,140.0,1,3,3,0,1,1,10714.0,0,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
107231070,425000.0,0,2.0,66.0,1,2,1,0,1,0,6439.0,0,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
104161550,2160000.0,0,2.0,188.0,1,3,2,0,1,1,11489.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
105445455,1080000.0,0,4.0,150.0,1,2,2,0,1,1,7200.0,0,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,0,0,1,0
106720994,2390000.0,0,6.0,208.0,1,3,3,0,1,1,11490.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,0,0,1,0
106616130,2900000.0,0,1.0,230.0,1,3,3,0,1,0,12609.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107419060,4200000.0,0,3.0,288.0,1,3,3,0,1,1,14583.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
106976644,2810000.0,0,1.0,238.0,1,3,4,0,1,1,11807.0,0,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107230033,2170000.0,0,4.0,125.0,1,2,3,0,1,1,17360.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,0,0,1,0
106530192,999000.0,0,3.0,160.0,0,4,2,0,0,1,6244.0,0,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107518858,259000.0,0,2.0,34.0,0,1,1,0,1,0,7618.0,0,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
