ID,price,terraza,numPhotos,floor,size,exterior,rooms,bathrooms,hasVideo,status,hasLift,hasPlan,has3DTour,has360,topPlus,barrio_Chueca-Justicia,barrio_Huertas-Cortes,barrio_Lavapiés-Embajadores,barrio_Malasaña-Universidad,barrio_Palacio,barrio_Sol,tipo_flat,tipo_studio,tipo_penthouse,tipo_duplex
107140780,1650000.0,0,37,3.0,151.0,1,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107537971,550000.0,0,14,4.0,68.0,0,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107408997,298000.0,0,17,1.0,39.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107569396,1450000.0,1,28,5.0,240.0,1,5,5,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107515730,1600000.0,0,70,2.0,189.0,1,5,3,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
104578457,1272000.0,0,35,1.0,202.0,1,5,5,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
97542065,225000.0,0,44,0.0,33.0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
106598598,330000.0,0,34,4.0,28.0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
106233454,2300000.0,0,36,4.0,264.0,1,6,4,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
106784848,450000.0,0,27,4.0,87.0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100046178,1100000.0,0,44,5.0,215.0,1,2,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
107017620,1000000.0,0,29,1.0,192.0,1,4,2,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
105490110,590000.0,0,43,2.0,80.0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106500807,2490000.0,1,26,4.0,223.0,1,3,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
107216384,1089000.0,0,39,2.0,196.0,1,4,2,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
107305842,570000.0,0,21,4.0,58.0,0,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
93595276,225000.0,0,32,4.0,28.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
96581959,240000.0,0,22,4.0,30.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
95449254,250000.0,0,22,3.0,33.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
107427962,335000.0,0,17,3.0,35.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101243388,300000.0,0,35,4.0,50.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
99923878,250000.0,0,17,2.0,30.0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
38168877,450000.0,0,29,4.0,60.0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
100067948,240000.0,0,22,3.0,18.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
106894366,729000.0,0,32,2.0,137.0,1,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107490706,950000.0,1,24,4.0,117.0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
107232498,570000.0,0,21,2.0,84.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107520638,1050000.0,0,40,3.0,155.0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
96727375,749000.0,1,41,4.0,80.0,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
107195390,395000.0,0,21,1.0,82.0,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107017586,525000.0,0,39,3.0,54.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106971624,1650000.0,0,23,3.0,152.0,1,3,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107329741,510000.0,0,7,2.0,89.0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107460816,234000.0,0,2,2.0,70.0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106126212,750000.0,0,0,1.0,182.0,1,7,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106399609,380000.0,0,31,2.0,41.0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
105575130,548000.0,0,41,1.0,119.0,1,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
105528344,890000.0,0,35,1.0,115.0,1,2,2,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
106149657,750000.0,0,66,3.0,114.0,1,2,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
104495698,1500000.0,0,39,2.0,143.0,1,2,2,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
105975586,255000.0,0,29,1.0,45.0,1,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
102715029,740000.0,0,35,1.0,90.0,1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
106295070,425000.0,0,30,2.0,66.0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
106788581,275000.0,0,21,0.0,44.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
104176631,515000.0,0,40,5.0,85.0,1,3,2,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
106752726,1180000.0,1,28,1.0,184.0,1,4,3,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
105642291,1250000.0,0,71,2.0,157.0,1,4,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
102851970,1150000.0,1,20,5.0,107.0,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
104696940,760000.0,0,76,1.0,123.0,1,2,2,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
107248950,1400000.0,0,27,4.0,129.0,1,3,4,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
106614970,520000.0,0,44,3.0,79.0,0,2,2,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
105041538,3300000.0,1,29,9.0,137.0,1,2,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
107061744,308000.0,0,32,0.0,49.0,0,2,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
105195927,676000.0,0,24,0.0,194.0,0,3,2,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
107067624,970000.0,0,83,2.0,199.0,1,6,3,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
106144167,291000.0,0,22,1.0,37.0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
107387968,570000.0,0,74,2.0,76.0,1,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
107363502,520000.0,0,18,1.0,126.0,1,3,2,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
102837633,1395000.0,0,62,2.0,102.0,1,2,2,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
107232363,620000.0,0,25,4.0,85.0,1,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105778078,175000.0,0,24,0.0,32.0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
93273597,375000.0,0,33,4.0,61.0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
106476327,975000.0,0,29,1.0,166.0,1,3,2,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
106509829,570000.0,0,38,1.0,80.0,0,2,2,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
106524183,798000.0,1,35,1.0,160.0,1,3,2,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
104160731,770000.0,0,24,6.0,145.0,1,2,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
105656413,1495000.0,0,71,1.0,198.0,1,3,2,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
107176242,1050000.0,0,30,3.0,139.0,0,3,3,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
106806305,450000.0,0,17,1.0,72.0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
107392459,550000.0,0,23,3.0,73.0,0,2,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
106850537,1285000.0,0,27,4.0,118.0,1,3,2,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
104112397,280000.0,0,31,1.0,40.0,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
104546685,530000.0,1,24,0.0,60.0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
107564953,880000.0,0,55,4.0,156.0,1,3,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
105096685,549000.0,1,60,4.0,71.0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
107443361,225000.0,0,20,2.0,30.0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
106968963,1150000.0,0,37,3.0,138.0,1,3,2,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
106597128,660000.0,1,41,6.0,81.0,1,2,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
107205426,425000.0,0,25,2.0,70.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
106690553,550000.0,0,25,3.0,121.0,1,3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
103841614,989000.0,0,17,2.0,112.0,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
98304431,660000.0,0,32,1.0,73.0,1,2,2,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107005010,190000.0,0,29,0.0,40.0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
107187001,790000.0,0,46,4.0,120.0,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
106331632,885000.0,0,26,4.0,125.0,1,2,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
107166132,205000.0,0,32,0.0,39.0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
106823935,735000.0,0,40,2.0,78.0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
104426468,949000.0,1,31,0.0,226.0,1,8,3,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107282024,520000.0,1,11,1.0,115.0,1,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
106173723,960000.0,0,54,2.0,203.0,1,7,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
103586820,235000.0,0,24,3.0,47.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
104668836,750000.0,1,29,4.0,58.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
107563609,800000.0,1,44,0.0,106.0,1,3,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
101526157,789000.0,0,30,4.0,101.0,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107332915,1975000.0,1,8,1.0,141.0,1,2,3,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107333147,2310000.0,0,8,2.0,154.0,1,3,2,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106881773,424000.0,0,34,1.0,53.0,1,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105614445,1195000.0,0,21,5.0,138.0,1,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
106431091,370000.0,0,42,4.0,72.0,0,3,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
102945996,1250000.0,0,19,5.0,97.0,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
102940269,1100000.0,0,21,5.0,78.0,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
107412619,285000.0,0,21,-0.5,53.0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107556738,535000.0,1,34,4.0,50.0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107456942,372000.0,0,27,0.0,80.0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
107424495,515000.0,0,45,1.0,105.0,0,4,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
102108438,435000.0,0,38,3.0,40.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
105501720,800000.0,0,30,-0.5,100.0,1,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
105598320,424500.0,0,27,6.0,50.0,0,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
100907606,580000.0,0,28,-0.5,102.0,1,3,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
101852482,1290000.0,0,46,1.0,180.0,1,4,5,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
107566277,949000.0,0,35,4.0,122.0,1,3,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107562564,250000.0,0,19,0.0,37.0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
102101515,435000.0,0,36,3.0,40.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107555621,837000.0,0,30,4.0,96.0,1,3,2,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
105298168,435000.0,0,47,3.0,40.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
105930369,799000.0,0,57,3.0,157.0,1,3,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107362170,448000.0,0,4,5.0,93.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106525052,370000.0,0,36,4.0,72.0,0,3,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
106211207,200000.0,0,27,0.0,45.0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
102792685,419000.0,0,28,4.0,83.0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107557921,575000.0,0,35,3.0,75.0,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
107558026,575000.0,0,37,2.0,75.0,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
107562908,1099000.0,0,44,3.0,163.0,1,4,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
104841190,2000000.0,0,35,1.0,460.0,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
105075599,325000.0,0,17,0.0,102.0,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107351830,499000.0,0,33,0.0,153.0,0,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
104597197,290000.0,1,25,1.0,45.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
101673924,750000.0,0,28,3.0,124.0,1,2,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
98997373,990000.0,0,44,2.0,105.0,0,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
101197036,1420000.0,0,31,8.0,107.0,1,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
105864030,1350000.0,0,25,2.0,217.0,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
102321330,750000.0,0,34,2.0,127.0,0,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
104987954,900000.0,0,32,1.0,156.0,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106749006,590000.0,0,32,0.0,85.0,0,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
107525606,799900.0,0,42,3.0,123.0,1,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
107541419,410000.0,0,28,2.0,70.0,1,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
106803725,680000.0,0,22,0.0,129.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107574316,499000.0,0,33,0.0,153.0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106774810,1500000.0,0,9,3.0,150.0,1,3,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106400658,420000.0,0,16,1.0,43.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
106412566,200000.0,0,27,-1.0,45.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
106208580,210000.0,0,23,-1.0,49.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107391583,2600000.0,0,61,9.0,150.0,1,2,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
104305109,125000.0,0,19,4.0,11.0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
106502804,370000.0,0,45,4.0,72.0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107361725,160000.0,0,17,0.0,46.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
105903180,395000.0,1,37,5.0,53.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
106444557,205000.0,0,33,1.0,37.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
103578860,1272000.0,0,49,1.0,225.0,0,5,5,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107529343,360000.0,0,19,0.0,75.0,1,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107377947,1199000.0,0,37,1.0,189.0,1,3,2,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
107355033,370000.0,0,24,4.0,57.0,0,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
106690761,419000.0,0,43,3.0,76.0,1,2,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
106189431,210000.0,0,25,0.0,49.0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107568232,235000.0,0,17,0.0,36.0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106307357,249000.0,0,28,-1.0,94.0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105406887,654000.0,0,7,5.0,109.0,0,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107525220,860000.0,0,18,2.0,103.0,1,3,2,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107563612,550000.0,0,26,1.0,105.0,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105993354,990000.0,0,25,1.0,142.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
106305534,145000.0,0,15,1.0,23.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
104638850,1290000.0,0,47,1.0,180.0,1,4,5,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
107213081,1790000.0,0,6,4.0,214.0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106261389,1400000.0,0,23,1.0,121.0,1,2,2,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
104559096,295000.0,0,22,0.0,87.0,1,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107460730,850000.0,0,39,1.0,139.0,1,2,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
104683242,300000.0,0,28,3.0,56.0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
107318082,720000.0,0,45,1.0,112.0,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107333439,750000.0,0,35,2.0,143.0,1,6,2,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
107373802,750000.0,0,31,0.5,94.0,1,2,3,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107373023,290000.0,0,37,3.0,47.0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
102958628,959000.0,0,19,1.0,142.0,1,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107437407,525000.0,1,39,4.0,70.0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
107360867,705000.0,0,53,2.0,114.0,1,3,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
104952974,388000.0,0,16,2.0,61.0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107310907,720000.0,0,43,1.0,115.0,1,2,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
107497197,215000.0,0,32,0.0,28.0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
107444702,1050000.0,1,56,1.0,170.0,1,2,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
107273658,475000.0,0,16,-0.5,48.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106828146,570000.0,0,28,5.0,58.0,0,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107333904,280000.0,0,32,4.0,58.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
105891147,210000.0,0,14,1.0,37.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
107226773,1960000.0,0,55,3.0,149.0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106703386,369000.0,0,13,0.0,95.0,1,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107512492,399900.0,0,41,2.0,83.0,0,3,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
107023187,199500.0,0,32,0.0,32.0,0,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
107058302,230000.0,0,17,0.0,47.0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
106773873,900000.0,1,5,1.0,120.0,1,4,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107327331,375000.0,0,16,1.0,56.0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107392486,585000.0,0,20,4.0,78.0,0,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107478162,279900.0,0,26,0.0,41.0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107459128,285000.0,0,4,-0.5,53.0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107458216,950000.0,0,5,1.0,157.0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
104735525,235000.0,0,19,4.0,35.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106774376,410000.0,0,17,4.0,60.0,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107212838,700000.0,0,26,6.0,55.0,1,2,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
107362659,2550000.0,0,4,4.0,250.0,1,8,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106460902,950000.0,0,56,1.0,153.0,1,4,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106469600,950000.0,0,64,1.0,153.0,1,4,3,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
107428295,799000.0,0,17,4.0,79.0,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
104963427,750000.0,0,6,1.0,91.0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106019107,355000.0,0,24,1.0,51.0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107268509,705000.0,0,53,2.0,114.0,1,3,2,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
106862285,1079000.0,0,17,2.0,128.0,1,3,4,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107263882,830000.0,1,26,6.0,150.0,1,3,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
104553312,375000.0,0,21,0.0,48.0,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107540751,420000.0,0,29,1.0,40.0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107350508,215000.0,0,88,0.0,28.0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
107518837,570000.0,0,18,5.0,58.0,0,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106126991,539900.0,0,19,1.0,131.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107474291,199500.0,0,27,0.0,32.0,0,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
107182371,330000.0,0,31,0.0,56.0,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
100459992,250000.0,0,24,-0.5,45.0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
107355514,176000.0,0,19,0.0,29.0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107449357,498000.0,0,78,3.0,85.0,1,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
105495636,1150000.0,1,18,1.0,121.0,1,3,3,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107053183,1300000.0,1,27,1.0,210.0,1,4,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106970711,185000.0,0,32,0.0,38.0,0,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107061378,650000.0,0,32,2.0,119.0,1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105902416,395000.0,1,34,5.0,53.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
105656390,1119000.0,0,17,2.0,136.0,1,3,3,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
106201042,585000.0,0,24,5.0,92.0,1,2,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
107557953,1250000.0,0,24,1.0,112.0,1,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
105013413,369000.0,1,27,5.0,37.0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
107023485,2250000.0,0,41,1.0,265.0,1,9,5,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
