ID,priceLog,terraza,numPhotos,floor,size,exterior,rooms,bathrooms,hasVideo,status,hasLift,hasPlan,has3DTour,has360,topPlus,barrio_Chueca-Justicia,barrio_Huertas-Cortes,barrio_Lavapiés-Embajadores,barrio_Malasaña-Universidad,barrio_Palacio,barrio_Sol,tipo_flat,tipo_studio,tipo_penthouse,tipo_duplex
106252738,14.77102200299171,0,0.8483399229403911,1.0,0.7246191999176568,1,0.2890648263178878,0.0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
102412308,13.578521599828012,0,0.7477753093225762,4.0,0.564682805474779,1,0.45815690999132624,0.23784458827331328,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
100482875,13.709038313453757,1,0.5173755097413612,3.0,0.5672570923509619,1,0.5781296526357756,0.40659800924006667,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106282748,13.737549016494562,0,0.6236333915610938,3.0,0.59170626557816,0,0.5781296526357756,0.40659800924006667,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107558488,13.122363377404328,0,0.73385032658864,4.0,0.42903146822764526,1,0.45815690999132624,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
100907606,13.270783382522602,0,0.7265356482629434,-0.5,0.5672570923509619,1,0.5781296526357756,0.0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107552090,13.927945987294063,0,0.5534194909725004,2.0,0.6482399806931953,1,0.5781296526357756,0.40659800924006667,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
107563609,13.592367006650065,1,0.8213344295724141,0.0,0.5773102058600543,1,0.5781296526357756,0.40659800924006667,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
106703386,12.818551923022664,0,0.5694092009084916,0.0,0.5486862526054865,1,0.2890648263178878,0.23784458827331328,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
104265440,13.863347887378435,1,0.6352990620690318,10.0,0.47277779588213287,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107306230,13.487006490992238,0,0.5842952647241249,3.0,0.6225251903914943,1,0.7472217363092141,0.23784458827331328,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107553809,14.278615445518852,0,0.646366223604866,2.0,0.6286856798320279,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
106521462,12.611537753638338,0,0.6765215881860741,2.0,0.40646538982730984,0,0.45815690999132624,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107322977,13.963930563082547,0,0.7959212854693812,3.0,0.6867517175057498,1,0.6711877414712396,0.23784458827331328,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107531644,14.316285845876763,0,0.5842952647241249,3.0,0.59170626557816,1,0.45815690999132624,0.23784458827331328,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107209769,13.681979165339751,0,0.6765215881860741,0.5,0.5316569692128563,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
106902473,13.81049801614073,1,0.9936223234807016,3.0,0.5986200841347693,1,0.45815690999132624,0.40659800924006667,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
101239258,13.698976741708323,0,0.8012490214930152,1.0,0.616217424392397,1,0.45815690999132624,0.40659800924006667,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107323127,13.38471225713809,0,0.7544146745896504,0.0,0.6245947093288402,1,0.45815690999132624,0.23784458827331328,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106307077,13.217673557208654,0,0.41985413904397634,4.0,0.46908735374017474,0,0.45815690999132624,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107036200,13.081541382884074,0,0.5534194909725004,5.0,0.4870440978833972,1,0.5781296526357756,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
105206102,13.038981768465277,0,0.6857043504418351,2.0,0.5196611620854417,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107221413,12.495003937382387,0,0.7544146745896504,2.0,0.2971119350193676,0,0.2890648263178878,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
105018316,14.151982794585487,0,0.8260766500505894,4.0,0.7315816701406488,1,0.6711877414712396,0.40659800924006667,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106091769,13.036805489042683,0,0.6765215881860741,4.0,0.5134523506391182,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
107230033,14.590237725516642,1,0.0,4.0,0.6204393114509268,1,0.45815690999132624,0.40659800924006667,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
105798586,13.9108207377686,0,0.7189642627730068,1.0,0.7638789399611907,1,0.5781296526357756,0.5374933317397155,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
107329763,13.122363377404328,0,0.4486651855935457,1.0,0.43754389391576454,1,0.2890648263178878,0.0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
32548479,13.764217263576723,0,0.5534194909725004,0.0,0.6767934673131131,1,0.5781296526357756,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
107547448,13.102160670086809,0,0.6236333915610938,2.0,0.5038562999705878,1,0.5781296526357756,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
105408539,12.594730635321957,0,0.5361492885773198,3.0,0.31100263224278857,0,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107063864,14.144814305106875,0,0.41985413904397634,3.0,0.768698476905759,1,0.6711877414712396,0.40659800924006667,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106516752,11.970350312009105,0,0.6113007580921018,3.0,0.2748004271278084,0,0.45815690999132624,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
103885057,13.458835614025542,1,0.7265356482629434,2.0,0.5038562999705878,0,0.45815690999132624,0.23784458827331328,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
38132316,14.73180128983843,0,0.711117494544868,2.0,0.6818195680752079,1,0.6711877414712396,0.40659800924006667,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
107491364,14.074021253115776,0,0.6857043504418351,3.0,0.6366821194121755,0,0.45815690999132624,0.40659800924006667,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
106506001,13.773646353865574,0,0.6113007580921018,1.0,0.6538344442208284,1,0.45815690999132624,0.23784458827331328,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106327951,12.100712129872347,0,0.4486651855935457,5.0,0.1716655392819273,0,0.2890648263178878,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106301905,11.884489021402711,0,0.5173755097413612,1.0,0.1476615155687938,0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
105559393,12.201060103706629,0,0.7265356482629434,3.0,0.34876155167769407,1,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106802118,12.894207284266574,0,0.7189642627730068,3.0,0.5134523506391182,1,0.45815690999132624,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
106962997,13.541073712262515,0,0.7959212854693812,1.0,0.5672570923509619,1,0.5781296526357756,0.23784458827331328,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106157050,13.38472764187182,0,0.6568933038922656,1.0,0.564682805474779,1,0.7472217363092141,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106994999,13.11835535600679,0,0.8723382269173212,0.5,0.5316569692128563,1,0.7472217363092141,0.23784458827331328,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
106782548,12.691580461311874,0,0.7904586558207897,1.0,0.4457902622968657,1,0.2890648263178878,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107575982,14.214286677921642,0,0.5534194909725004,2.0,0.6915933636557339,1,0.5781296526357756,0.5374933317397155,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107362933,14.392123922268269,1,0.7671102389198118,6.0,0.659312751283629,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102885874,13.731041401337825,0,0.5842952647241249,1.0,0.59170626557816,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105360066,13.287877815881902,0,0.5534194909725004,3.0,0.5797647566939415,1,0.6711877414712396,0.23784458827331328,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106456405,12.425208175446844,0,0.5361492885773198,1.0,0.3428318119780398,0,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107558026,13.262125319779487,0,0.784854123933547,2.0,0.4870440978833972,1,0.45815690999132624,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
101243388,12.611537753638338,0,0.773188453425609,4.0,0.38178738793961675,1,0.2890648263178878,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
103876865,12.037653993905211,0,0.5842952647241249,0.0,0.21397392162361695,0,0.2890648263178878,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
104970993,13.892471599100402,0,0.6568933038922656,2.0,0.6008850105897594,1,0.5781296526357756,0.5374933317397155,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107470190,13.732128949025222,0,0.5982202474580609,3.0,0.4653445631580333,1,0.2890648263178878,0.0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107317115,13.507625778194974,0,0.694512199751671,0.0,0.5005784651244014,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107448808,14.690979295318174,0,0.7544146745896504,4.0,0.7174680220700982,1,0.6711877414712396,0.23784458827331328,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
107459190,12.594730635321957,0,0.5694092009084916,3.0,0.3176830475892394,0,0.2890648263178878,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107435213,12.387977448827787,0,0.6113007580921018,0.0,0.3712314878609413,0,0.45815690999132624,0.0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
105974269,13.287877815881902,0,0.7477753093225762,0.0,0.5196611620854417,0,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
106431206,13.997832114758229,0,0.7409251356888623,5.0,0.7010180195070144,1,0.7472217363092141,0.40659800924006667,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
105386064,13.853769270081365,0,0.5361492885773198,3.0,0.5821966846177207,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107518858,12.464583340681674,0,0.0,2.0,0.28244914562287093,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106822977,12.367340793126296,0,0.7671102389198118,0.0,0.31100263224278857,0,0.0,0.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
101486349,11.982929094215963,0,0.8352594123063504,3.0,0.31100263224278857,0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
105340189,12.959844447906553,1,0.6236333915610938,3.0,0.43754389391576454,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107305842,13.253391639810733,0,0.6669305716058764,4.0,0.42023524330605877,0,0.45815690999132624,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106690161,13.493926933836812,0,0.6352990620690318,3.0,0.5316569692128563,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107097706,13.9108207377686,0,0.5842952647241249,2.0,0.693187702717186,1,0.5781296526357756,0.23784458827331328,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107212838,13.458835614025542,0,0.711117494544868,6.0,0.40646538982730984,1,0.45815690999132624,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
106899440,12.759957758756611,0,0.7189642627730068,0.0,0.4653445631580333,1,0.45815690999132624,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
107329201,13.87377946608825,1,0.7189642627730068,6.0,0.5672570923509619,1,0.2890648263178878,0.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
103370146,14.790070197962406,0,0.6352990620690318,4.0,0.6851178899210457,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
106688485,13.493926933836812,0,0.5173755097413612,5.0,0.5541269053961038,1,0.5781296526357756,0.23784458827331328,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107387968,13.253391639810733,0,0.9315513645999602,2.0,0.4904933275468337,1,0.45815690999132624,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
107134858,12.765688433465597,0,0.7477753093225762,3.0,0.31100263224278857,1,0.45815690999132624,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
104160731,13.554145793829866,0,0.694512199751671,6.0,0.659312751283629,1,0.45815690999132624,0.0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
106535360,13.122363377404328,0,0.6669305716058764,3.0,0.42023524330605877,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107265438,13.62918097977278,0,1.0,3.0,0.564682805474779,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
107317512,12.301382825334498,0,0.6857043504418351,0.0,0.3712314878609413,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107456152,14.217636764806924,0,0.4486651855935457,1.0,0.7410304351163353,1,0.5781296526357756,0.23784458827331328,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
104210607,14.75160391713461,0,0.7544146745896504,5.0,0.8074901268640025,1,0.6711877414712396,0.40659800924006667,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
107465088,12.301382825334498,0,0.6236333915610938,0.0,0.3712314878609413,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
103868673,14.148404973237604,0,0.8012490214930152,2.0,0.7698897309015005,1,0.6711877414712396,0.5374933317397155,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
102128886,13.663524200966393,0,0.694512199751671,2.0,0.5287087562857127,1,0.45815690999132624,0.23784458827331328,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
105992000,12.779873068457553,0,0.6352990620690318,4.0,0.44981877278984816,1,0.45815690999132624,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
103407757,13.353475098367715,0,0.6352990620690318,4.0,0.44981877278984816,1,0.2890648263178878,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107557953,14.038654109278484,0,0.694512199751671,1.0,0.59170626557816,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107552225,12.154779351142624,0,0.5842952647241249,0.0,0.21397392162361695,0,0.2890648263178878,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105091283,13.215853720491667,1,0.8797790451741708,4.0,0.47277779588213287,1,0.2890648263178878,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107355033,12.821258284620408,0,0.694512199751671,4.0,0.41572466659960705,0,0.45815690999132624,0.0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
106036653,13.493926933836812,0,0.73385032658864,1.0,0.6307076231503106,1,0.45815690999132624,0.23784458827331328,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
